50.396389,-4.138611,247297
50.683333,-3.483333,113118
50.716667,-1.883333,426945
50.766667,-1.083333,442252
50.833333,-0.15,503008
50.9,-1.4,384417
51.433333,-1,369804
51.45,-2.583333,553528
51.514248,-0.093145,8567000
51.533333,0.7,618386
51.75,-1.25,192796
51.883333,-0.416667,235958
52.083333,1.166667,143767
52.2,0.116667,128488
52.416667,-1.55,388271
52.466667,-1.916667,2285000
52.583333,-0.25,140141
52.633333,-1.133333,457983
52.633333,1.3,190756
52.966667,-1.166667,825600
53.366667,-1.5,1292900
53.416667,-3,811000
53.5,-2.216667,2230000
53.783333,-1.75,501700
53.783333,-0.316667,302296
53.8,-1.583333,1529000
53.816667,-3.05,272792
53.966667,-1.083333,158947
54.572778,-1.162778,416042
54.6,-5.933333,450406
54.911944,-1.383333,452934
54.988056,-1.619444,882000
55.833333,-4.25,1160000
55.95,-3.2,504966
56.5,-2.966667,151592
57.166667,-2.1,189364
